,UTC,Timestamp,Timestamp_imu,Latitude_imu,Longitude_imu
175,2025-03-25 16:12:32+00:00,1742919152.3787608,1742919152.3787608,49.38424933333333,1.0693793333333332
176,2025-03-25 16:12:33+00:00,1742919153.3532915,1742919153.3532915,49.38425383333333,1.0693651666666666
177,2025-03-25 16:12:34+00:00,1742919154.3166533,1742919154.3166533,49.3842535,1.0693636666666666
178,2025-03-25 16:12:35+00:00,1742919155.360678,1742919155.360678,49.38425316666667,1.0693623333333333
179,2025-03-25 16:12:36+00:00,1742919156.3678474,1742919156.3678474,49.384257833333336,1.0693536666666668
180,2025-03-25 16:12:37+00:00,1742919157.357992,1742919157.357992,49.384262166666666,1.069345
181,2025-03-25 16:12:38+00:00,1742919158.3851197,1742919158.3851197,49.384267,1.069336
182,2025-03-25 16:12:39+00:00,1742919159.4147463,1742919159.4147463,49.384270666666666,1.0693256666666666
183,2025-03-25 16:12:40+00:00,1742919160.4254992,1742919160.4254992,49.384277833333336,1.0693115
184,2025-03-25 16:12:41+00:00,1742919161.3305123,1742919161.3305123,49.38427716666666,1.0693096666666666
185,2025-03-25 16:12:42+00:00,1742919162.35138,1742919162.35138,49.384276666666665,1.069307
186,2025-03-25 16:12:43+00:00,1742919163.3712986,1742919163.3712986,49.38427716666666,1.0693048333333333
187,2025-03-25 16:12:44+00:00,1742919164.3224976,1742919164.3224976,49.3842775,1.0693025
188,2025-03-25 16:12:45+00:00,1742919165.335217,1742919165.335217,49.38427883333333,1.0692995
189,2025-03-25 16:12:46+00:00,1742919166.3975818,1742919166.3975818,49.38429033333333,1.069293
190,2025-03-25 16:12:47+00:00,1742919167.3696682,1742919167.3696682,49.384297,1.069283166666667
191,2025-03-25 16:12:48+00:00,1742919168.390787,1742919168.390787,49.3843035,1.0692743333333332
192,2025-03-25 16:12:49+00:00,1742919169.412958,1742919169.412958,49.384307,1.0692571666666666
193,2025-03-25 16:12:50+00:00,1742919170.3928804,1742919170.3928804,49.3843105,1.0692378333333332
194,2025-03-25 16:12:51+00:00,1742919171.373973,1742919171.373973,49.384316166666665,1.069221166666667
195,2025-03-25 16:12:52+00:00,1742919172.4029891,1742919172.4029891,49.384324,1.0692056666666667
196,2025-03-25 16:12:53+00:00,1742919173.3689628,1742919173.3689628,49.3843335,1.069193
