UTC,Latitude,Longitude
2025-03-11T16:56:39Z,49.38534333,1.06699833
2025-03-11T16:56:40Z,49.38534500,1.06700833
2025-03-11T16:56:41Z,49.38535167,1.06702500
2025-03-11T16:56:42Z,49.38535667,1.06704333
2025-03-11T16:56:43Z,49.38534833,1.06705333
2025-03-11T16:56:44Z,49.38534167,1.06706167
2025-03-11T16:56:45Z,49.38533833,1.06706667
2025-03-11T16:56:46Z,49.38533667,1.06707167
2025-03-11T16:56:47Z,49.38533333,1.06707000
2025-03-11T16:56:48Z,49.38533167,1.06707167
2025-03-11T16:56:49Z,49.38533167,1.06706667
2025-03-11T16:56:50Z,49.38533667,1.06707167
2025-03-11T16:56:51Z,49.38534500,1.06707333
2025-03-11T16:56:52Z,49.38535167,1.06707167
2025-03-11T16:56:53Z,49.38536333,1.06707333
2025-03-11T16:56:54Z,49.38537000,1.06707667
2025-03-11T16:56:55Z,49.38538333,1.06707500
2025-03-11T16:56:56Z,49.38536833,1.06708833
2025-03-11T16:56:57Z,49.38537167,1.06709667
2025-03-11T16:56:58Z,49.38538167,1.06710333
2025-03-11T16:56:59Z,49.38538500,1.06711333
2025-03-11T16:57:00Z,49.38539000,1.06712000
2025-03-11T16:57:01Z,49.38540167,1.06712500
2025-03-11T16:57:02Z,49.38541167,1.06713333
2025-03-11T16:57:03Z,49.38543833,1.06713167
2025-03-11T16:57:04Z,49.38545333,1.06713500
2025-03-11T16:57:05Z,49.38546000,1.06713833
2025-03-11T16:57:06Z,49.38546167,1.06714000
2025-03-11T16:57:07Z,49.38546833,1.06714000
2025-03-11T16:57:08Z,49.38546833,1.06715000
2025-03-11T16:57:09Z,49.38546333,1.06716167
2025-03-11T16:57:10Z,49.38546500,1.06716833
2025-03-11T16:57:11Z,49.38546333,1.06717500
2025-03-11T16:57:12Z,49.38546000,1.06718667
2025-03-11T16:57:13Z,49.38546167,1.06719500
2025-03-11T16:57:14Z,49.38546000,1.06720500
2025-03-11T16:57:15Z,49.38546167,1.06721000
2025-03-11T16:57:16Z,49.38546333,1.06720833
2025-03-11T16:57:17Z,49.38546333,1.06720667
2025-03-11T16:57:18Z,49.38546500,1.06720333
2025-03-11T16:57:19Z,49.38546500,1.06720333
2025-03-11T16:57:20Z,49.38546500,1.06720333
2025-03-11T16:57:21Z,49.38544000,1.06719500
2025-03-11T16:57:22Z,49.38543167,1.06719333
2025-03-11T16:57:23Z,49.38542833,1.06719333
2025-03-11T16:57:24Z,49.38542833,1.06719167
2025-03-11T16:57:25Z,49.38542500,1.06718500
2025-03-11T16:57:26Z,49.38541833,1.06717500
2025-03-11T16:57:27Z,49.38541500,1.06716500
2025-03-11T16:57:28Z,49.38542167,1.06715167
2025-03-11T16:57:29Z,49.38542000,1.06714500
2025-03-11T16:57:30Z,49.38541833,1.06714000
2025-03-11T16:57:31Z,49.38541333,1.06713833
2025-03-11T16:57:32Z,49.38541667,1.06713333
2025-03-11T16:57:33Z,49.38542000,1.06713167
2025-03-11T16:57:34Z,49.38542167,1.06712500
2025-03-11T16:57:35Z,49.38542000,1.06712000
2025-03-11T16:57:36Z,49.38542000,1.06712000
2025-03-11T16:57:37Z,49.38542000,1.06712000
2025-03-11T16:57:38Z,49.38542833,1.06709500
2025-03-11T16:57:39Z,49.38543000,1.06709000
2025-03-11T16:57:40Z,49.38542667,1.06707833
2025-03-11T16:57:41Z,49.38542500,1.06707667
2025-03-11T16:57:42Z,49.38542500,1.06707667
2025-03-11T16:57:43Z,49.38542500,1.06707667
2025-03-11T16:57:44Z,49.38539500,1.06709500
2025-03-11T16:57:45Z,49.38539167,1.06710000
2025-03-11T16:57:46Z,49.38539833,1.06709833
2025-03-11T16:57:47Z,49.38539667,1.06708833
2025-03-11T16:57:48Z,49.38540167,1.06708000
2025-03-11T16:57:49Z,49.38539333,1.06707667
2025-03-11T16:57:50Z,49.38539667,1.06706333
2025-03-11T16:57:51Z,49.38539167,1.06705167
2025-03-11T16:57:52Z,49.38538833,1.06704500
2025-03-11T16:57:53Z,49.38538333,1.06704167
2025-03-11T16:57:54Z,49.38538167,1.06703833
2025-03-11T16:57:55Z,49.38537500,1.06703500
2025-03-11T16:57:56Z,49.38537167,1.06703167
2025-03-11T16:57:57Z,49.38537833,1.06702667
2025-03-11T16:57:58Z,49.38538500,1.06703333
2025-03-11T16:57:59Z,49.38539667,1.06703833
2025-03-11T16:58:00Z,49.38539833,1.06704000
2025-03-11T16:58:01Z,49.38539500,1.06704167
2025-03-11T16:58:02Z,49.38539000,1.06704500
2025-03-11T16:58:03Z,49.38539000,1.06704500
2025-03-11T16:58:04Z,49.38539000,1.06704500
2025-03-11T16:58:05Z,49.38539000,1.06704500
2025-03-11T16:58:06Z,49.38539000,1.06704500
2025-03-11T16:58:07Z,49.38539000,1.06704500
2025-03-11T16:58:08Z,49.38539000,1.06704500
2025-03-11T16:58:09Z,49.38539000,1.06704500
2025-03-11T16:58:10Z,49.38537000,1.06708333
2025-03-11T16:58:11Z,49.38541500,1.06706833
2025-03-11T16:58:12Z,49.38535833,1.06710333
2025-03-11T16:58:13Z,49.38532500,1.06714000
2025-03-11T16:58:14Z,49.38532167,1.06715000
2025-03-11T16:58:15Z,49.38532667,1.06715667
2025-03-11T16:58:16Z,49.38534667,1.06715667
2025-03-11T16:58:17Z,49.38534833,1.06714500
2025-03-11T16:58:18Z,49.38535000,1.06714000
2025-03-11T16:58:19Z,49.38535333,1.06714500
2025-03-11T16:58:20Z,49.38535167,1.06713667
2025-03-11T16:58:21Z,49.38536000,1.06713500
2025-03-11T16:58:22Z,49.38536500,1.06714500
2025-03-11T16:58:23Z,49.38535667,1.06714833
2025-03-11T16:58:24Z,49.38534667,1.06715667
2025-03-11T16:58:25Z,49.38534000,1.06716667
2025-03-11T16:58:26Z,49.38532833,1.06717167
2025-03-11T16:58:27Z,49.38532333,1.06716667
2025-03-11T16:58:28Z,49.38531333,1.06717000
2025-03-11T16:58:29Z,49.38530333,1.06718333
2025-03-11T16:58:30Z,49.38528833,1.06718833
2025-03-11T16:58:31Z,49.38527667,1.06719333
2025-03-11T16:58:32Z,49.38527000,1.06721000
2025-03-11T16:58:33Z,49.38526500,1.06722833
2025-03-11T16:58:34Z,49.38525833,1.06723167
2025-03-11T16:58:35Z,49.38525833,1.06724833
2025-03-11T16:58:36Z,49.38525333,1.06725667
2025-03-11T16:58:37Z,49.38525167,1.06727333
2025-03-11T16:58:38Z,49.38524833,1.06727667
2025-03-11T16:58:39Z,49.38524333,1.06727667
2025-03-11T16:58:40Z,49.38524000,1.06728000
2025-03-11T16:58:41Z,49.38523500,1.06727833
2025-03-11T16:58:42Z,49.38522500,1.06727500
2025-03-11T16:58:43Z,49.38522167,1.06727500
2025-03-11T16:58:44Z,49.38522167,1.06728833
2025-03-11T16:58:45Z,49.38521000,1.06727667
2025-03-11T16:58:46Z,49.38519667,1.06727333
2025-03-11T16:58:47Z,49.38518500,1.06728500
2025-03-11T16:58:48Z,49.38517167,1.06730167
2025-03-11T16:58:49Z,49.38515000,1.06732833
2025-03-11T16:58:50Z,49.38513667,1.06734333
2025-03-11T16:58:51Z,49.38512833,1.06735500
2025-03-11T16:58:52Z,49.38512333,1.06736833
2025-03-11T16:58:53Z,49.38511667,1.06738167
2025-03-11T16:58:54Z,49.38511333,1.06739000
2025-03-11T16:58:55Z,49.38510667,1.06740167
2025-03-11T16:58:56Z,49.38509833,1.06741000
2025-03-11T16:58:57Z,49.38508833,1.06741500
2025-03-11T16:58:58Z,49.38508167,1.06747000
2025-03-11T16:58:59Z,49.38507333,1.06747667
2025-03-11T16:59:00Z,49.38506500,1.06749333
2025-03-11T16:59:01Z,49.38505833,1.06749833
2025-03-11T16:59:02Z,49.38504833,1.06750500
2025-03-11T16:59:03Z,49.38504000,1.06750167
2025-03-11T16:59:04Z,49.38503000,1.06750833
2025-03-11T16:59:05Z,49.38502500,1.06752000
2025-03-11T16:59:06Z,49.38501667,1.06752333
2025-03-11T16:59:07Z,49.38500833,1.06753500
2025-03-11T16:59:08Z,49.38500167,1.06755500
2025-03-11T16:59:09Z,49.38498833,1.06757667
2025-03-11T16:59:10Z,49.38498000,1.06758667
2025-03-11T16:59:11Z,49.38497167,1.06759500
2025-03-11T16:59:12Z,49.38496167,1.06759833
2025-03-11T16:59:13Z,49.38495333,1.06760667
2025-03-11T16:59:14Z,49.38494500,1.06762833
2025-03-11T16:59:15Z,49.38493833,1.06765500
2025-03-11T16:59:16Z,49.38493667,1.06768333
2025-03-11T16:59:17Z,49.38493333,1.06768833
2025-03-11T16:59:18Z,49.38492333,1.06769167
2025-03-11T16:59:19Z,49.38492000,1.06772833
2025-03-11T16:59:20Z,49.38491500,1.06775500
2025-03-11T16:59:21Z,49.38491000,1.06778500
2025-03-11T16:59:22Z,49.38491000,1.06781167
2025-03-11T16:59:23Z,49.38490333,1.06782833
2025-03-11T16:59:24Z,49.38490500,1.06785167
2025-03-11T16:59:25Z,49.38490667,1.06787500
2025-03-11T16:59:26Z,49.38491333,1.06789000
2025-03-11T16:59:27Z,49.38492333,1.06790500
2025-03-11T16:59:28Z,49.38493667,1.06792333
2025-03-11T16:59:29Z,49.38495000,1.06793500
2025-03-11T16:59:30Z,49.38495667,1.06794667
2025-03-11T16:59:31Z,49.38495667,1.06794667
2025-03-11T16:59:32Z,49.38496667,1.06795167
2025-03-11T16:59:33Z,49.38497000,1.06795667
2025-03-11T16:59:34Z,49.38498000,1.06797000
2025-03-11T16:59:35Z,49.38499167,1.06797833
2025-03-11T16:59:36Z,49.38500667,1.06798667
2025-03-11T16:59:37Z,49.38501667,1.06800167
2025-03-11T16:59:38Z,49.38502333,1.06801333
2025-03-11T16:59:39Z,49.38503333,1.06802667
2025-03-11T16:59:40Z,49.38504333,1.06804333
2025-03-11T16:59:41Z,49.38505000,1.06805667
2025-03-11T16:59:42Z,49.38505500,1.06806500
2025-03-11T16:59:43Z,49.38506833,1.06807500
2025-03-11T16:59:44Z,49.38508167,1.06808500
2025-03-11T16:59:45Z,49.38508500,1.06810167
2025-03-11T16:59:46Z,49.38509167,1.06812000
2025-03-11T16:59:47Z,49.38510500,1.06813333
2025-03-11T16:59:48Z,49.38511833,1.06814333
2025-03-11T16:59:49Z,49.38512500,1.06816000
2025-03-11T16:59:50Z,49.38514167,1.06817000
2025-03-11T16:59:51Z,49.38515833,1.06817667
2025-03-11T16:59:52Z,49.38517000,1.06818667
2025-03-11T16:59:53Z,49.38518167,1.06820000
2025-03-11T16:59:54Z,49.38519000,1.06821167
2025-03-11T16:59:55Z,49.38520000,1.06822833
2025-03-11T16:59:56Z,49.38521167,1.06823167
2025-03-11T16:59:57Z,49.38522000,1.06824000
2025-03-11T16:59:58Z,49.38522500,1.06825333
2025-03-11T16:59:59Z,49.38523167,1.06826500
2025-03-11T17:00:00Z,49.38523333,1.06828000
2025-03-11T17:00:01Z,49.38523500,1.06829000
2025-03-11T17:00:02Z,49.38523500,1.06829833
2025-03-11T17:00:03Z,49.38523833,1.06830667
2025-03-11T17:00:04Z,49.38524000,1.06831500
2025-03-11T17:00:05Z,49.38524000,1.06832667
2025-03-11T17:00:06Z,49.38524000,1.06833500
2025-03-11T17:00:07Z,49.38523833,1.06834167
2025-03-11T17:00:08Z,49.38523000,1.06834833
2025-03-11T17:00:09Z,49.38522500,1.06835333
2025-03-11T17:00:10Z,49.38521500,1.06835833
2025-03-11T17:00:11Z,49.38520000,1.06835667
2025-03-11T17:00:12Z,49.38519167,1.06836000
2025-03-11T17:00:13Z,49.38518000,1.06836000
2025-03-11T17:00:14Z,49.38517000,1.06836500
2025-03-11T17:00:15Z,49.38515667,1.06836833
2025-03-11T17:00:16Z,49.38515000,1.06837167
2025-03-11T17:00:17Z,49.38514000,1.06837500
2025-03-11T17:00:18Z,49.38513000,1.06838500
2025-03-11T17:00:19Z,49.38511833,1.06839500
2025-03-11T17:00:20Z,49.38511500,1.06839333
2025-03-11T17:00:21Z,49.38511000,1.06838667
2025-03-11T17:00:22Z,49.38510500,1.06838500
2025-03-11T17:00:23Z,49.38510000,1.06837333
2025-03-11T17:00:24Z,49.38508667,1.06837333
2025-03-11T17:00:25Z,49.38507333,1.06836500
2025-03-11T17:00:26Z,49.38506000,1.06836667
2025-03-11T17:00:27Z,49.38504667,1.06838000
2025-03-11T17:00:28Z,49.38503667,1.06839333
2025-03-11T17:00:29Z,49.38502500,1.06840500
2025-03-11T17:00:30Z,49.38501333,1.06841833
2025-03-11T17:00:31Z,49.38500167,1.06841833
