UTC,Latitude,Longitude
2025-03-25T16:34:50Z,49.38429333,1.06994000
2025-03-25T16:34:51Z,49.38429667,1.06992333
2025-03-25T16:34:52Z,49.38429333,1.06989667
2025-03-25T16:34:53Z,49.38428500,1.06988333
2025-03-25T16:34:54Z,49.38427667,1.06986333
2025-03-25T16:34:55Z,49.38426667,1.06984333
2025-03-25T16:34:56Z,49.38426667,1.06982167
2025-03-25T16:34:57Z,49.38426500,1.06980333
2025-03-25T16:34:58Z,49.38426667,1.06978167
2025-03-25T16:34:59Z,49.38426000,1.06975167
2025-03-25T16:35:00Z,49.38425333,1.06973000
2025-03-25T16:35:01Z,49.38424500,1.06970167
2025-03-25T16:35:02Z,49.38424167,1.06968833
2025-03-25T16:35:03Z,49.38424333,1.06967333
2025-03-25T16:35:04Z,49.38424833,1.06965333
2025-03-25T16:35:05Z,49.38425667,1.06963667
2025-03-25T16:35:06Z,49.38426333,1.06963667
2025-03-25T16:35:07Z,49.38426833,1.06964833
2025-03-25T16:35:08Z,49.38427000,1.06962333
2025-03-25T16:35:09Z,49.38427667,1.06960667
2025-03-25T16:35:10Z,49.38428000,1.06959000
2025-03-25T16:35:11Z,49.38428500,1.06957500
2025-03-25T16:35:12Z,49.38429167,1.06955333
2025-03-25T16:35:13Z,49.38428833,1.06954000
2025-03-25T16:35:14Z,49.38428833,1.06950833
2025-03-25T16:35:15Z,49.38428333,1.06946500
2025-03-25T16:35:16Z,49.38429167,1.06944833
2025-03-25T16:35:17Z,49.38429667,1.06940667
2025-03-25T16:35:18Z,49.38430833,1.06936667
2025-03-25T16:35:19Z,49.38432667,1.06936167
2025-03-25T16:35:20Z,49.38434667,1.06935667
2025-03-25T16:35:21Z,49.38438000,1.06935000
2025-03-25T16:35:22Z,49.38439667,1.06935333
2025-03-25T16:35:23Z,49.38440000,1.06934667
2025-03-25T16:35:24Z,49.38440833,1.06932833
2025-03-25T16:35:25Z,49.38441167,1.06931500
2025-03-25T16:35:26Z,49.38441167,1.06929500
2025-03-25T16:35:27Z,49.38441667,1.06928333
2025-03-25T16:35:28Z,49.38442500,1.06928167
2025-03-25T16:35:29Z,49.38441333,1.06929167
2025-03-25T16:35:30Z,49.38441333,1.06927333
2025-03-25T16:35:31Z,49.38442000,1.06925500
2025-03-25T16:35:32Z,49.38441833,1.06924667
2025-03-25T16:35:33Z,49.38443000,1.06923833
2025-03-25T16:35:34Z,49.38443500,1.06924167
2025-03-25T16:35:35Z,49.38443667,1.06923667
2025-03-25T16:35:36Z,49.38444833,1.06923500
2025-03-25T16:35:37Z,49.38446333,1.06921667
2025-03-25T16:35:38Z,49.38447333,1.06920500
2025-03-25T16:35:39Z,49.38445833,1.06919333
2025-03-25T16:35:40Z,49.38445667,1.06918667
2025-03-25T16:35:41Z,49.38445333,1.06918167
2025-03-25T16:35:42Z,49.38446000,1.06918500
2025-03-25T16:35:43Z,49.38446000,1.06917500
2025-03-25T16:35:44Z,49.38446500,1.06916833
2025-03-25T16:35:45Z,49.38446833,1.06914833
2025-03-25T16:35:46Z,49.38447000,1.06913333
2025-03-25T16:35:47Z,49.38447500,1.06913833
2025-03-25T16:35:48Z,49.38446833,1.06911333
2025-03-25T16:35:49Z,49.38446167,1.06909167
2025-03-25T16:35:50Z,49.38446000,1.06907333
2025-03-25T16:35:51Z,49.38445167,1.06904833
2025-03-25T16:35:52Z,49.38442667,1.06901500
2025-03-25T16:35:53Z,49.38440833,1.06899333
2025-03-25T16:35:54Z,49.38439500,1.06898000
2025-03-25T16:35:55Z,49.38438333,1.06896667
2025-03-25T16:35:56Z,49.38437167,1.06895500
2025-03-25T16:35:57Z,49.38438500,1.06895333
2025-03-25T16:35:58Z,49.38440000,1.06895167
2025-03-25T16:35:59Z,49.38440667,1.06894333
2025-03-25T16:36:00Z,49.38440167,1.06893167
2025-03-25T16:36:01Z,49.38440500,1.06892500
2025-03-25T16:36:02Z,49.38441167,1.06891500
2025-03-25T16:36:03Z,49.38441833,1.06890167
2025-03-25T16:36:04Z,49.38443167,1.06889333
2025-03-25T16:36:05Z,49.38444000,1.06888833
2025-03-25T16:36:06Z,49.38445167,1.06888667
2025-03-25T16:36:07Z,49.38445500,1.06888333
2025-03-25T16:36:08Z,49.38446000,1.06887500
2025-03-25T16:36:09Z,49.38446667,1.06886000
2025-03-25T16:36:10Z,49.38447000,1.06884333
2025-03-25T16:36:11Z,49.38447667,1.06883333
2025-03-25T16:36:12Z,49.38449000,1.06881500
2025-03-25T16:36:13Z,49.38449667,1.06879833
2025-03-25T16:36:14Z,49.38450333,1.06878167
2025-03-25T16:36:15Z,49.38450333,1.06877000
2025-03-25T16:36:16Z,49.38450833,1.06876000
2025-03-25T16:36:17Z,49.38451167,1.06874833
2025-03-25T16:36:18Z,49.38452167,1.06873333
2025-03-25T16:36:19Z,49.38452000,1.06872667
2025-03-25T16:36:20Z,49.38451833,1.06871500
2025-03-25T16:36:21Z,49.38451500,1.06870333
2025-03-25T16:36:22Z,49.38451000,1.06869500
2025-03-25T16:36:23Z,49.38450167,1.06868500
2025-03-25T16:36:24Z,49.38450167,1.06868000
2025-03-25T16:36:25Z,49.38449833,1.06867333
2025-03-25T16:36:26Z,49.38449000,1.06866833
2025-03-25T16:36:27Z,49.38448000,1.06866000
2025-03-25T16:36:28Z,49.38447667,1.06864000
2025-03-25T16:36:29Z,49.38447167,1.06863167
2025-03-25T16:36:30Z,49.38446167,1.06862833
2025-03-25T16:36:31Z,49.38445667,1.06862833
2025-03-25T16:36:32Z,49.38445000,1.06863500
2025-03-25T16:36:33Z,49.38444833,1.06863833
2025-03-25T16:36:34Z,49.38444500,1.06864500
2025-03-25T16:36:35Z,49.38444500,1.06864500
2025-03-25T16:36:36Z,49.38444000,1.06865000
2025-03-25T16:36:37Z,49.38443167,1.06865667
2025-03-25T16:36:38Z,49.38442333,1.06866333
2025-03-25T16:36:39Z,49.38441833,1.06868000
2025-03-25T16:36:40Z,49.38441667,1.06868833
2025-03-25T16:36:41Z,49.38441833,1.06869833
2025-03-25T16:36:42Z,49.38442167,1.06870667
2025-03-25T16:36:43Z,49.38441833,1.06872500
2025-03-25T16:36:44Z,49.38440833,1.06874833
2025-03-25T16:36:45Z,49.38440500,1.06875667
2025-03-25T16:36:46Z,49.38439833,1.06876500
2025-03-25T16:36:47Z,49.38439333,1.06877667
2025-03-25T16:36:48Z,49.38438667,1.06878167
