UTC,Latitude,Longitude
2025-03-25T16:12:49Z,49.38440500,1.06919000
2025-03-25T16:12:50Z,49.38441333,1.06917000
2025-03-25T16:12:51Z,49.38441333,1.06915667
2025-03-25T16:12:52Z,49.38441000,1.06913000
2025-03-25T16:12:53Z,49.38440333,1.06910833
2025-03-25T16:12:54Z,49.38439333,1.06905167
2025-03-25T16:12:55Z,49.38438500,1.06901333
2025-03-25T16:12:56Z,49.38438000,1.06899833
2025-03-25T16:12:57Z,49.38436833,1.06897500
2025-03-25T16:12:58Z,49.38436833,1.06896167
2025-03-25T16:12:59Z,49.38435667,1.06895000
2025-03-25T16:13:00Z,49.38434167,1.06893667
2025-03-25T16:13:01Z,49.38433667,1.06891000
2025-03-25T16:13:02Z,49.38434500,1.06888833
2025-03-25T16:13:03Z,49.38432667,1.06886667
2025-03-25T16:13:04Z,49.38432667,1.06887000
2025-03-25T16:13:05Z,49.38430667,1.06884833
2025-03-25T16:13:06Z,49.38430333,1.06883667
2025-03-25T16:13:07Z,49.38430333,1.06883500
2025-03-25T16:13:08Z,49.38431833,1.06884167
2025-03-25T16:13:09Z,49.38432667,1.06884667
2025-03-25T16:13:10Z,49.38432833,1.06884167
2025-03-25T16:13:11Z,49.38432333,1.06882167
2025-03-25T16:13:12Z,49.38431667,1.06881500
2025-03-25T16:13:13Z,49.38431833,1.06881500
2025-03-25T16:13:14Z,49.38429000,1.06881333
2025-03-25T16:13:15Z,49.38429833,1.06880500
2025-03-25T16:13:16Z,49.38430500,1.06879167
2025-03-25T16:13:17Z,49.38435167,1.06869667
2025-03-25T16:13:18Z,49.38438667,1.06865167
2025-03-25T16:13:19Z,49.38444167,1.06862500
2025-03-25T16:13:20Z,49.38448167,1.06859500
2025-03-25T16:13:21Z,49.38450500,1.06858833
2025-03-25T16:13:22Z,49.38452833,1.06858000
2025-03-25T16:13:23Z,49.38453833,1.06857833
2025-03-25T16:13:24Z,49.38455667,1.06858500
2025-03-25T16:13:25Z,49.38457000,1.06859667
2025-03-25T16:13:26Z,49.38455167,1.06860000
2025-03-25T16:13:27Z,49.38453167,1.06861500
2025-03-25T16:13:28Z,49.38452333,1.06863167
2025-03-25T16:13:29Z,49.38451333,1.06863667
2025-03-25T16:13:30Z,49.38449833,1.06863667
2025-03-25T16:13:31Z,49.38449333,1.06864333
2025-03-25T16:13:32Z,49.38449167,1.06864500
2025-03-25T16:13:33Z,49.38449167,1.06864333
2025-03-25T16:13:34Z,49.38449000,1.06863333
2025-03-25T16:13:35Z,49.38448500,1.06863000
2025-03-25T16:13:36Z,49.38447833,1.06862333
2025-03-25T16:13:37Z,49.38448167,1.06863000
2025-03-25T16:13:38Z,49.38448167,1.06863167
2025-03-25T16:13:39Z,49.38448000,1.06865000
2025-03-25T16:13:40Z,49.38447667,1.06867333
2025-03-25T16:13:41Z,49.38446833,1.06870500
2025-03-25T16:13:42Z,49.38445667,1.06870167
2025-03-25T16:13:43Z,49.38444667,1.06870333
2025-03-25T16:13:44Z,49.38441833,1.06867833
2025-03-25T16:13:45Z,49.38440500,1.06868833
2025-03-25T16:13:46Z,49.38439500,1.06869667
2025-03-25T16:13:47Z,49.38438667,1.06871000
2025-03-25T16:13:48Z,49.38437167,1.06870333
2025-03-25T16:13:49Z,49.38434167,1.06874000
2025-03-25T16:13:50Z,49.38433333,1.06875000
2025-03-25T16:13:51Z,49.38433667,1.06877833
2025-03-25T16:13:52Z,49.38435333,1.06879167
2025-03-25T16:13:53Z,49.38433833,1.06879667
2025-03-25T16:14:03Z,49.38433833,1.06879333
